,es_respuesta,fecha,likes,respuestas,texto,usuario,seccion,titulo,url,severe_toxicity,toxicity
22694,True,2 sem,2,0,"Pero tampoco votar a una chorra que saqueó a la Argentina. Si apoyan eso, es que hay más delincuentes que gente honesta en este bendito país!!!!!! y Volveremos, pero a SER VENEZUELA AHI SI CAGA/TE DE HAMBRE !!!!!",Mariana Garcia,politica,Elisa Carrió apuntó su furia por primera vez contra el presidente Macri,https://www.infobae.com/politica/2018/10/07/elisa-carrio-apunto-su-furia-por-primera-vez-contra-el-presidente-macri/&sa=U&ved=0ahUKEwiJlvHzwJveAhUIl5AKHR36DtAQFggrMAQ&usg=AOvVaw2KXRdnWoEuX-GkNOvipu1D,0.6112444,0.5035725000000001
42045,False,3 d,7,0,"EVO, EVITO, TAN VIEJO COMO CIERTO, ""DIME CON QUIEN ANDAS Y TE DIRE QUIEN ERES"". ESTAS ABRIENDO EL PARAGUAS PARA CUANDO LOS BOLIVIANOS TE PIDAN QUE RINDAS CUENTAS, DE ALGUNA PAVADITAS QUE HICISTE, COMO POR EJEMPLO, DE LOS CIENTOS DE BOLIVIANOS QUE LOS ESFUMASTES. DESPUES DIRAS QUE SOS UN PERSEGUIDO POLITICO POR JUZGARTE POR ESAS MUERTES.",Lalo Villarreal,politica,"Evo Morales cuestionó los ""golpes judiciales"" en un acto con dirigentes kirchneristas",https://www.infobae.com/politica/2018/10/20/evo-morales-cuestiono-los-golpes-judiciales-en-un-acto-con-dirigentes-kirchneristas/&sa=U&ved=0ahUKEwj_jLyr-ZzeAhXHjpAKHV9iCXsQFgglMAM&usg=AOvVaw3qlfI1jwWXdMKeY7TTo14P,0.60288584,0.50095266
22988,False,2 sem,3,7,Las mujeres se equivocan al elegir a un hombre y tienen varios hijos con el mismo y despues se dan cuenta que no sirve? Inadmisible! Yo como Hitler la ejecuto ya que no sirve ni para jabon por negra!,Julio Cesar Diaz,sociedad,Su ex le pasaba 10 pesos por día de cuota alimentaria: el drama de la mujer que terminó viviendo con sus hijos en un vagón de tren,https://www.infobae.com/sociedad/2018/10/07/su-ex-le-pasaba-10-pesos-por-dia-de-cuota-alimentaria-el-drama-de-la-mujer-que-termino-viviendo-con-sus-hijos-en-un-vagon-de-tren/&sa=U&ved=0ahUKEwiR5uHwwJveAhWElZAKHelEDiwQFgglMAM&usg=AOvVaw3bWSkbFZj-1tcStyTIfQkW,0.7127319999999999,0.5008196
41967,True,3 d,·,0,"Martin Valencia Crispin que se los lleven a sus inmundos paises, miren el paraguayo que mato a su sobrina nos dejo 4 crios para mantener que se los lleven a Paraguay.",Marita Caballero,politica,"La UCR criticó al Gobierno por ""financiar"" a los movimientos sociales",https://www.infobae.com/politica/2018/10/20/la-ucr-critico-al-gobierno-por-financiar-a-los-movimientos-sociales/&sa=U&ved=0ahUKEwj_jLyr-ZzeAhXHjpAKHV9iCXsQFggfMAI&usg=AOvVaw13k-waY06SETBBu2ukdq1i,0.7266589,0.5004114000000001
17639,False,2 sem,1,1,"QUE ANIMOSIDAD TIENE ESTE PORTAL CON PAMPITA,PERO SI ALABA A LOS PROMISCUOS DE LOS CHI CHILOTE",Beatriz Pagani,teleshow/infoshow,Duro golpe para Pampita: segundo día consecutivo con 0 rating para su programa,https://www.infobae.com/teleshow/infoshow/2018/10/03/duro-golpe-para-pampita-segundo-dia-consecutivo-con-0-rating-para-su-programa/&sa=U&ved=0ahUKEwidgJWewJveAhUCl5AKHWdlDn4QFggfMAI&usg=AOvVaw2zcqv065NDsu8DpuVcNEuO,0.38013628,0.5004114000000001
44413,False,22 h,2,0,"El que aparece en la foto con Adolfo Hitler es el mufti Al Huseini, lider de los árabes en la región de Medio Oriente . Ese personaje le prometió a Hitler hacer con los judíos de Medio Oriente lo mismo que hitler estaba haciendo con los judíos de Europa.",Juan Ernesto Freedman,america/mundo,Televisión palestina: Adolf Hitler fue enviado por Alá contra los judíos,https://www.infobae.com/america/mundo/2018/10/23/television-palestina-adolf-hitler-fue-enviado-por-ala-contra-los-judios/,0.7266589,0.45032737
33972,False,1 sem,8,1,es el famoso indio comanche de titanes en el ring ajajajjaajjajajajajaj,Elmer Van Hess,sociedad,"Fabio Inalef: ""Para ser mapuche desde el Obelisco se necesita tener una gran fuerza interior""",https://www.infobae.com/sociedad/2018/10/15/fabio-inalef-para-ser-mapuche-desde-el-obelisco-se-necesita-tener-una-gran-fuerza-interior/&sa=U&ved=0ahUKEwjDraXQ95zeAhVKE5AKHRG5AIgQFgglMAM&usg=AOvVaw2lcvz9sbTPZ5TVEjmWhXX6,0.4576531,0.4251348
10488,True,3 sem,·,0,Y ni te cuento los que simpatizan con Hitler.,Victor Jäger,america/mundo,Los 10 dictadores más sanguinarios del siglo XX,https://www.infobae.com/america/mundo/2018/09/29/los-10-dictadores-mas-sanguinarios-del-siglo-xx/&sa=U&ved=0ahUKEwjW4dnRv5veAhXCnJAKHSa4AVgQFggZMAE&usg=AOvVaw1VezRphrcKqcWt3w22AOcD,0.56116796,0.4251348
10515,True,3 sem,1,0,"Hitler de derecha???? Dios mio, se nota que en tu vida leiste algo sobre el nazismo",Mariano Bastiani,america/mundo,Los 10 dictadores más sanguinarios del siglo XX,https://www.infobae.com/america/mundo/2018/09/29/los-10-dictadores-mas-sanguinarios-del-siglo-xx/&sa=U&ved=0ahUKEwjW4dnRv5veAhXCnJAKHSa4AVgQFggZMAE&usg=AOvVaw1VezRphrcKqcWt3w22AOcD,0.49033898,0.4251348
10537,False,3 sem,·,1,"Los que más asesinaron ahora son potencia... Nose es para pensarlo, igusl a Hitler cada año Le agregan dos millones de muertos más !",Rodrigo de la Fuente,america/mundo,Los 10 dictadores más sanguinarios del siglo XX,https://www.infobae.com/america/mundo/2018/09/29/los-10-dictadores-mas-sanguinarios-del-siglo-xx/&sa=U&ved=0ahUKEwjW4dnRv5veAhXCnJAKHSa4AVgQFggZMAE&usg=AOvVaw1VezRphrcKqcWt3w22AOcD,0.67767704,0.4251348
29951,True,1 sem,·,0,"Pedro Birello de Soba Es la unica que quiere que Argenzuela cambie, el programa de Mirta fue tal vez la explicacion mas clara de lo que nos sucede desde hace muchos años, no querer ver esto...te transforma en complice pasivo de la corrupcion ( bueno...para mi sos un salame total)",Guillermo Herranz,politica,"Para Elisa Carrió, hay ""un divorcio transitorio"" con Cambiemos, pero ""todavía hay oportunidad de recomponer""",https://www.infobae.com/politica/2018/10/13/elisa-carrio-perdi-la-confianza-en-el-gobierno/&sa=U&ved=0ahUKEwi8_9LS9ZzeAhWMC5AKHY0mBaUQFggTMAA&usg=AOvVaw365A8SYnqPvUsf6bPlpGVr,0.37764108,0.4251348
24378,True,1 d,·,0,"Ro Guerra primero tenes que aprender el significado de la vida ,segundo el significado del amor y la humanidad, vos no sabes nada de eso ,solo sos una adolescente adoctrinada como lo hacia hitler ustedes no tienen capacidad para razonar",Landi Renzo,sociedad,"""Entraron al hospital disfrazados de médicos"": la estrategia “de guerra” para frenar los abortos legales",https://www.infobae.com/sociedad/2018/10/09/entraron-al-hospital-disfrazados-de-medicos-la-estrategia-de-guerra-para-frenar-los-abortos-legales/&sa=U&ved=0ahUKEwiDr87i9JzeAhXFfpAKHfg8CGkQFggrMAQ&usg=AOvVaw0UcZmqLGDhvW6p5MBkwaII,0.43257523,0.42020702
44773,False,1 d,6,0,"Radicarlos? Si entraste ilegalmente, deportacion de una!!",Lucas Nahuel Suárez,politica,La mafia de los inmigrantes chinos: visas falsas y controles frágiles,https://www.infobae.com/politica/2018/10/23/la-mafia-de-los-inmigrantes-chinos-visas-falsas-y-controles-fragiles/,0.325311,0.4157023
44927,False,1 d,4,1,●● DE ULTIMA LOS CHINOS TANTO NO NO MOLESTA ..LO QUE SI REALMENTE MOLESTA SON LOS PARAGUAYOS Y PRINCIPALMENTE LOS PERUANOS QUE FORMA DESCARADA ROBAN SAQUEAN Y USURPAN .. ESO SI REALMENTE MOLESTA .... A MACRI LE FALTA UN POCO MAS DE VALOR PARA TOAMR DESICIONES REALMENTE BUENA CONTRA LA INMIGRACION,Luis Silva,politica,La mafia de los inmigrantes chinos: visas falsas y controles frágiles,https://www.infobae.com/politica/2018/10/23/la-mafia-de-los-inmigrantes-chinos-visas-falsas-y-controles-fragiles/,0.54354984,0.3913632
28998,True,1 sem,·,0,"Christian Garcia igual no entendiste el mensaje, lo que digo que son parasitos son los inquilinos que quieren todo regalado cuando el costo de una propiedad es en dolares, y el alquiler en pesos da una rentabilidad excesivamente baja.",Coqui Vasconcelos,sociedad,"Nueva ley de alquileres: garantía, comisión y duración del contrato",https://www.infobae.com/sociedad/2018/10/12/nueva-ley-de-alquileres-garantia-comision-y-duracion-del-contrato/&sa=U&ved=0ahUKEwjyrtO29ZzeAhVDDpAKHTZxDhQQFggTMAA&usg=AOvVaw297E83tH7PurSx45S3idpR,0.33549792,0.37921533
39409,False,5 d,9,0,La victimizacion es muy anterior a Hitler,Ariel Garcia Escudero,sociedad,Fuerte repudio al chiste antisemita de un conductor del Canal de la Ciudad,https://www.infobae.com/sociedad/2018/10/18/fuerte-repudio-al-chiste-antisemita-de-un-conductor-del-canal-de-la-ciudad/&sa=U&ved=0ahUKEwiw2Yq6-JzeAhXGhJAKHT9_CCUQFggkMAM&usg=AOvVaw00VWy-k6OARNlBHuTRRORR,0.5391218000000001,0.3727785
10530,True,·,·,0,Hitler? Todo mentira,Eduardo Blanco Fernández,america/mundo,Los 10 dictadores más sanguinarios del siglo XX,https://www.infobae.com/america/mundo/2018/09/29/los-10-dictadores-mas-sanguinarios-del-siglo-xx/&sa=U&ved=0ahUKEwjW4dnRv5veAhXCnJAKHSa4AVgQFggZMAE&usg=AOvVaw1VezRphrcKqcWt3w22AOcD,0.49290568,0.3727785
11846,False,3 sem,·,0,"....Y "" el indio de NY para cuando???",Edgardo Crespi,teleshow/infoshow,"Fito Páez: ""Nunca pertenecí al kirchnerismo, solo apoyé ciertas políticas""",https://www.infobae.com/teleshow/infoshow/2018/09/29/fito-paez-nunca-perteneci-al-kirchnerismo-solo-apoye-ciertas-politicas/&sa=U&ved=0ahUKEwjntffNv5veAhXCDJAKHQTjBqcQFggZMAE&usg=AOvVaw137PyC52Ls2DoIfXkqwv9F,0.4038624,0.3727785
9882,True,3 sem,·,0,"Ivanovna Scher ... no te olvides, que todo lo que hacia Hitler era legal",Gustavo Alfredo Padovan,sociedad,Miles de mujeres marcharon en Buenos Aires por el Día Mundial del Aborto Legal,https://www.infobae.com/sociedad/2018/09/28/miles-de-mujeres-marcharon-en-buenos-aires-por-el-dia-mundial-del-aborto-legal/&sa=U&ved=0ahUKEwjzuNyxv5veAhWDkZAKHTxpAyAQFggrMAQ&usg=AOvVaw1QgjgKg8w48y6flW2APaTt,0.4891045,0.3727785
10268,False,3 sem,5,1,Desde cuando Hitler fue un dictador???,Leo Denis,america/mundo,Los 10 dictadores más sanguinarios del siglo XX,https://www.infobae.com/america/mundo/2018/09/29/los-10-dictadores-mas-sanguinarios-del-siglo-xx/&sa=U&ved=0ahUKEwjW4dnRv5veAhXCnJAKHSa4AVgQFggZMAE&usg=AOvVaw1VezRphrcKqcWt3w22AOcD,0.36795690000000003,0.32094315
10261,False,3 sem,8,2,Es cualquiera a Hitler le cargan 17 millones. Que paso? Aumentaron los muertos con la inflasion?,Panzer Tincho,america/mundo,Los 10 dictadores más sanguinarios del siglo XX,https://www.infobae.com/america/mundo/2018/09/29/los-10-dictadores-mas-sanguinarios-del-siglo-xx/&sa=U&ved=0ahUKEwjW4dnRv5veAhXCnJAKHSa4AVgQFggZMAE&usg=AOvVaw1VezRphrcKqcWt3w22AOcD,0.5263258000000001,0.32094315
3489,True,4 sem,·,0,"Luis María Oviedo y vos vivis en la Argenzuela de Mauricio Maduro, salame",Coqui Vasconcelos,economia,"Quién es Verónica Rappoport, la economista que acompañará a Sandleris en el BCRA",https://www.infobae.com/economia/2018/09/25/quien-es-veronica-rappoport-la-economista-que-acompanara-a-sandleris-en-el-bcra/&sa=U&ved=0ahUKEwiO4YXrvpveAhXKG5AKHeF8A2UQFgglMAM&usg=AOvVaw11kdiB3Ql7OyJP5lWBfcKT,0.24129441,0.32094315
40358,False,4 d,5,0,"""Macri gana porque del otro lado no hay nada"", es el nuevo mito urbano macrista... pero cualqueira que este del otro lado, le gana al Zar de Argenzuela.... Es mas,el que gane las PASO el año proximo, sera el proximo presidenrte de Argentina.. Y Cristina Fernandez, es quien tiene todas las chances..",Alejandro Corsi,economia,"Gabriel Martino: ""Mauricio Macri va a ser reelecto el año que viene""",https://www.infobae.com/economia/2018/10/19/gabriel-martino-mauricio-macri-va-a-ser-reelecto-el-ano-que-viene/&sa=U&ved=0ahUKEwii5cjz-JzeAhWBF5AKHQxlBIkQFggfMAI&usg=AOvVaw2LzQimghP6dTY27kCBJZAt,0.43394956,0.32094315
10294,True,3 sem,·,0,"Luis Oaoloni Hitler no era dictador, fue elegido por el pueblo",Ala Lona,america/mundo,Los 10 dictadores más sanguinarios del siglo XX,https://www.infobae.com/america/mundo/2018/09/29/los-10-dictadores-mas-sanguinarios-del-siglo-xx/&sa=U&ved=0ahUKEwjW4dnRv5veAhXCnJAKHSa4AVgQFggZMAE&usg=AOvVaw1VezRphrcKqcWt3w22AOcD,0.42080012,0.31527109999999997
10512,True,3 sem,1,0,"mire que hitler era de izquierda,era del partido social democrta..si observa bien no hay de derencha en el podio",Juan Catalogne,america/mundo,Los 10 dictadores más sanguinarios del siglo XX,https://www.infobae.com/america/mundo/2018/09/29/los-10-dictadores-mas-sanguinarios-del-siglo-xx/&sa=U&ved=0ahUKEwjW4dnRv5veAhXCnJAKHSa4AVgQFggZMAE&usg=AOvVaw1VezRphrcKqcWt3w22AOcD,0.46007693,0.30417436
24724,True,2 sem,3,0,"Eduardo Antonio Garcia estas mezclando peras con manzanas. El humano existe a partir de la concepcion, (acordate de tu arguemento: “Nunca olviden que todo lo que Hitler hizo en Alemania fue legal”. Martin Luther King Jr.) y busca la constitucion porque estas leyendo la de algun otro pais, eso esta en el Codigo Civil y Comercial. El mismo ordenamiento juridico que determina cuando hay y cuando deja de haber vida humana, tambien permite el aborto en casos expecionales. Por favor el argumento emotivo no ayuda a nada, todo animal fue en principio un feto, dejemoslo ahi mejor.",PleRod Nahuel,sociedad,"""Entraron al hospital disfrazados de médicos"": la estrategia “de guerra” para frenar los abortos legales",https://www.infobae.com/sociedad/2018/10/09/entraron-al-hospital-disfrazados-de-medicos-la-estrategia-de-guerra-para-frenar-los-abortos-legales/&sa=U&ved=0ahUKEwiDr87i9JzeAhXFfpAKHfg8CGkQFggrMAQ&usg=AOvVaw0UcZmqLGDhvW6p5MBkwaII,0.44080985,0.30149233
10520,False,3 sem,11,12,"Lo que llevó a Hitler al puesto 1° no es la cantidad de muertos, sino la forma como asesinó a millones de personas, ya que industrializó los asesinatos en sitios especialmente construidos a tal fin. Que mueran 40 millones de personas de hambre es una enorme tragedia pero recolectar millones de personas con trenes o camiones, y llevarlos a las camaras de gas para asfixiarlos es algo que no cabe en ninguna mente normal...",Jorge Ginsberg,america/mundo,Los 10 dictadores más sanguinarios del siglo XX,https://www.infobae.com/america/mundo/2018/09/29/los-10-dictadores-mas-sanguinarios-del-siglo-xx/&sa=U&ved=0ahUKEwjW4dnRv5veAhXCnJAKHSa4AVgQFggZMAE&usg=AOvVaw1VezRphrcKqcWt3w22AOcD,0.56116796,0.29669014
29918,True,1 sem,·,0,Alejandro Corsi La unica que quiere que Argenzuela cambie es Carrio,Guillermo Herranz,politica,"Para Elisa Carrió, hay ""un divorcio transitorio"" con Cambiemos, pero ""todavía hay oportunidad de recomponer""",https://www.infobae.com/politica/2018/10/13/elisa-carrio-perdi-la-confianza-en-el-gobierno/&sa=U&ved=0ahUKEwi8_9LS9ZzeAhWMC5AKHY0mBaUQFggTMAA&usg=AOvVaw365A8SYnqPvUsf6bPlpGVr,0.21059656,0.29487246
10265,False,3 sem,18,1,"Si alguien sale a la calle con un uniforme Nazi , foto de Hitler o algo que haga referencia al nazismo es acusado de antisemita ( mal utilizado el termino, los arabes tambien son semitas) puede caberle penas porque muchos paises tienen legislacion al respecto ; ahora si hace lo mismo con el comunismo o stalinismo y con el maoismo esta todo bien, creo que hasta en israel no le dicen nada .",Pablo Tomas,america/mundo,Los 10 dictadores más sanguinarios del siglo XX,https://www.infobae.com/america/mundo/2018/09/29/los-10-dictadores-mas-sanguinarios-del-siglo-xx/&sa=U&ved=0ahUKEwjW4dnRv5veAhXCnJAKHSa4AVgQFggZMAE&usg=AOvVaw1VezRphrcKqcWt3w22AOcD,0.40712740000000003,0.29341826
3427,True,4 sem,·,0,"JA Roca ,Qué ignorancia la tuya! Seguí jugando a las bolitas e ignorando la realidad.",Cecilia Folch,economia,"Quién es Verónica Rappoport, la economista que acompañará a Sandleris en el BCRA",https://www.infobae.com/economia/2018/09/25/quien-es-veronica-rappoport-la-economista-que-acompanara-a-sandleris-en-el-bcra/&sa=U&ved=0ahUKEwiO4YXrvpveAhXKG5AKHeF8A2UQFgglMAM&usg=AOvVaw11kdiB3Ql7OyJP5lWBfcKT,0.1195969,0.29331285
39396,False,5 d,3,0,"el unico error de hitler fue no haberlos hecho jabon a todos estos, se hacen las ictimas y se crren con derecho de hacer lo que quieran",German Cencha,sociedad,Fuerte repudio al chiste antisemita de un conductor del Canal de la Ciudad,https://www.infobae.com/sociedad/2018/10/18/fuerte-repudio-al-chiste-antisemita-de-un-conductor-del-canal-de-la-ciudad/&sa=U&ved=0ahUKEwiw2Yq6-JzeAhXGhJAKHT9_CCUQFggkMAM&usg=AOvVaw00VWy-k6OARNlBHuTRRORR,0.37825948,0.27957170000000003
45480,False,·,·,0,"NAPALM y se terminan las VILLAS!!!Estamos hartos de los delincuentes,creados y amparados por el narco kirchnerismo peronista!Felicitos a nuestros policias por garantizar la seguridad y eliminar 1 LAKRA!Seria mejor las 4 lAKRAS,pero algo es algo!",Ger Canz,sociedad,Video: enfrentamiento de la Policía con una banda narco en Boulogne,https://www.infobae.com/sociedad/2018/10/23/video-enfrentamiento-de-la-policia-con-una-banda-narco-en-boulogne/,0.33636072,0.25872567
42214,False,4 d,·,3,El sionismo tiene agarrada de los pelos a Argentina y esta atada de pies y manos. Estos nos llevan a una guerra civil de la cual tambien van a ser victimas .,James Hetfield,politica,"Andrés Malamud: ""El peronismo dividido, con una economía razonable, pierde las elecciones""",https://www.infobae.com/politica/2018/10/20/andres-malamud-el-peronismo-dividido-con-una-economia-razonable-pierde-las-elecciones/&sa=U&ved=0ahUKEwj_jLyr-ZzeAhXHjpAKHV9iCXsQFggrMAQ&usg=AOvVaw0wmoJUlkdzbMRtYarse6ZD,0.33316383,0.25872567
2794,True,4 sem,1,0,"No lo recomiendo gracias, no lo sabía... despues se quejan de los ""planes y ayudas sociales""... eso no es nada al lado de los 40 años de parasitos con jubilaciones de privilegio que estan cobrando..",Barbara Avila,economia,Luis Caputo renunció al Banco Central,https://www.infobae.com/economia/2018/09/25/luis-caputo-renuncio-al-banco-central/&sa=U&ved=0ahUKEwiO4YXrvpveAhXKG5AKHeF8A2UQFggTMAA&usg=AOvVaw3WStYfNCLuEy0RaN9UB_bU,0.117015705,0.25859508
10536,True,3 sem,·,0,No se pueden atribuir todas las muertes de la WW2 a Hitler.. El resto de los paises que? Japon? Rusia? Italia? Los aliados? Tambien hicieron lo suyo..,Ciro Chiappero,america/mundo,Los 10 dictadores más sanguinarios del siglo XX,https://www.infobae.com/america/mundo/2018/09/29/los-10-dictadores-mas-sanguinarios-del-siglo-xx/&sa=U&ved=0ahUKEwjW4dnRv5veAhXCnJAKHSa4AVgQFggZMAE&usg=AOvVaw1VezRphrcKqcWt3w22AOcD,0.3765622,0.251565
10181,True,3 sem,·,0,"La cantidad de víctimas de Hitler se refiere a civiles, sobre todo los asesinados en campos de concentración. Los rusos Si perdieron 25 millones, entre civiles y soldados (los civiles rusos eran enviados como trabajadores esclavos a Alemania). La cifra total de muertos en la guerra, entre aliados, soldados del Eje y civiles esta entre 50 y 60 millones (en esta cifra estan incluidos los muertos en el extremo Oriente). No se si es claro lo que digo",Israel Winicki,america/mundo,Los 10 dictadores más sanguinarios del siglo XX,https://www.infobae.com/america/mundo/2018/09/29/los-10-dictadores-mas-sanguinarios-del-siglo-xx/&sa=U&ved=0ahUKEwjW4dnRv5veAhXCnJAKHSa4AVgQFggZMAE&usg=AOvVaw1VezRphrcKqcWt3w22AOcD,0.3314364,0.24628577
21759,False,2 sem,1,3,"Tenemos dos equipos argentinos disputando la semifinal y Cherqui pide, ahora, la nulidad de la Copa Libertadores, ni que fuera paraguayo.",Emilio Jose Alam,deportes-2,Hay que declarar nula la Copa Libertadores,https://www.infobae.com/deportes-2/2018/10/07/hay-que-declarar-nula-la-copa-libertadores/&sa=U&ved=0ahUKEwjmvb7twJveAhVFD5AKHUpcAU0QFggTMAA&usg=AOvVaw3iVWilyyZsw65X-M2b8ndY,0.28693143,0.23388429
33515,False,1 sem,11,0,VOLVE VIDELA !! EL PAIS TE NECESITA !!,Sergio Jose Irrutia,sociedad,"Macarena Curia, abogada de narcotraficantes: ""¿Mi único límite? No defiendo a argentinos""",https://www.infobae.com/sociedad/2018/10/15/macarena-curia-abogada-de-narcotraficantes-mi-unico-limite-no-defiendo-a-argentinos/&sa=U&ved=0ahUKEwjDraXQ95zeAhVKE5AKHRG5AIgQFggTMAA&usg=AOvVaw3Hy-1tSUZjQPP5uttMzeaq,0.17736979,0.2067235
10400,False,3 sem,1,1,"EN LA SEGUNDA GUERRA MUNDIAL MURIERON 60 MILLONES DE PERSONAS, SUPUESTAMENTE HITLER MATO A 17 MILLONES , O SEA HAY 43 MILLONES DE PERSONAS DE LAS QUE NO SE SABE COMO LAS MATARON.....ALGUIEN ACOMODA LAS CIFRAS SEGUN SUS GUSTO POR LO QUE VEO",Angel Malvinas,america/mundo,Los 10 dictadores más sanguinarios del siglo XX,https://www.infobae.com/america/mundo/2018/09/29/los-10-dictadores-mas-sanguinarios-del-siglo-xx/&sa=U&ved=0ahUKEwjW4dnRv5veAhXCnJAKHSa4AVgQFggZMAE&usg=AOvVaw1VezRphrcKqcWt3w22AOcD,0.35721532,0.20468722
34006,True,1 sem,1,0,NAPALM O AGENTE NARANJA LES VENDRIA BIEN CUANDO ESTEN TODAS APILADAS........!!!,José Luis Rodriguez,sociedad,"33º Encuentro Nacional de Mujeres: aborto, una lucha que seguirá vigente hasta que sea ley",https://www.infobae.com/sociedad/2018/10/15/33o-encuentro-nacional-de-mujeres-aborto-una-lucha-que-seguira-vigente-hasta-que-sea-ley/&sa=U&ved=0ahUKEwjDraXQ95zeAhVKE5AKHRG5AIgQFggrMAQ&usg=AOvVaw0QitnQPE_miovwAov6SI0b,0.18009591,0.19863188
29932,True,1 sem,·,0,Mariana Garcia Carrio es la unica que quiere que Argenzuela cambie,Guillermo Herranz,politica,"Para Elisa Carrió, hay ""un divorcio transitorio"" con Cambiemos, pero ""todavía hay oportunidad de recomponer""",https://www.infobae.com/politica/2018/10/13/elisa-carrio-perdi-la-confianza-en-el-gobierno/&sa=U&ved=0ahUKEwi8_9LS9ZzeAhWMC5AKHY0mBaUQFggTMAA&usg=AOvVaw365A8SYnqPvUsf6bPlpGVr,0.0850749,0.18654434
36565,False,6 d,·,1,Juegos organizado por el sionismo como el saqueo mientras estupidizan al pueblo,Adrian Adtuan,deportes-2,"Gerardo Werthein: ""Estamos ante los Juegos Olímpicos de la Juventud más concurridos de la historia""",https://www.infobae.com/deportes-2/2018/10/17/gerardo-werthein-estamos-ante-los-juegos-olimpicos-mas-concurridos-de-la-historia/&sa=U&ved=0ahUKEwjhq8mO-JzeAhXDkpAKHcaXBC8QFggfMAI&usg=AOvVaw2hNccvXpnzDwN_aG1i0tpd,0.12598975,0.17525633
10366,False,3 sem,2,4,"Hitler 17 millones ? Ya se aburrieron del número mágico de los 6 millones y ahora van aumentado ? Jaja ahora, cuántas muertes habrá causado el capitalismo y el régimen De EE.UU desde 1945 hasta el día de hoy?",Ciro Ruiz,america/mundo,Los 10 dictadores más sanguinarios del siglo XX,https://www.infobae.com/america/mundo/2018/09/29/los-10-dictadores-mas-sanguinarios-del-siglo-xx/&sa=U&ved=0ahUKEwjW4dnRv5veAhXCnJAKHSa4AVgQFggZMAE&usg=AOvVaw1VezRphrcKqcWt3w22AOcD,0.18137415,0.15228784
27870,False,1 sem,·,1,Desgeneracion del liberalismo creado y apoyado por el sionismo.,Esteban Javier Garcia,teleshow/infoshow,Un corpiño escandaloso: el polémico y osado look de Candelaria Tinelli,https://www.infobae.com/teleshow/infoshow/2018/10/11/un-corpino-escandaloso-el-polemico-y-osado-look-de-candelaria-tinelli/&sa=U&ved=0ahUKEwiU6p6k9ZzeAhVGhJAKHfIRDNMQFggZMAE&usg=AOvVaw0EXhQuYDuMskaCgRzrfc6Y,0.1302119,0.14887041
10523,True,3 sem,7,0,"Lo que puso a Hitler en el puesto número uno fue la publicidad, hay q leer un poco más, por ejemplo ""archipiélago Gulag"".",María Cristina Guerrero,america/mundo,Los 10 dictadores más sanguinarios del siglo XX,https://www.infobae.com/america/mundo/2018/09/29/los-10-dictadores-mas-sanguinarios-del-siglo-xx/&sa=U&ved=0ahUKEwjW4dnRv5veAhXCnJAKHSa4AVgQFggZMAE&usg=AOvVaw1VezRphrcKqcWt3w22AOcD,0.17460291,0.14228824
45470,True,18 h,·,0,"recien despertaste del coma?, eso se hizo en la gestion peruca y ahora sostenido por quienes quieren volver al poder.",Sansalvadordejujuy Jujuy,sociedad,Video: enfrentamiento de la Policía con una banda narco en Boulogne,https://www.infobae.com/sociedad/2018/10/23/video-enfrentamiento-de-la-policia-con-una-banda-narco-en-boulogne/,0.08762837,0.13256957
25682,False,1 sem,1,0,"Seguro q va a revolucionar el mundo , el nuevo Hitler . De terror señores 😘",Neny Freue,politica,"Guillermo Moreno lanzó su candidatura a presidente: ""Vamos a revolucionar el mundo""",https://www.infobae.com/politica/2018/10/10/guillermo-moreno-lanzo-su-candidatura-a-presidente-vamos-a-revolucionar-el-mundo/&sa=U&ved=0ahUKEwi6pPGD9ZzeAhXHG5AKHQq3B-UQFggrMAQ&usg=AOvVaw0JV4WNQ6SNvD8hGsD4kQaL,0.13139279999999998,0.1252799
19238,True,2 sem,·,0,Agri Patino tenes paraguas. ???. Jajajaj,Pablo Lucas Sanchez,politica,Murió el padre de Amado Boudou,https://www.infobae.com/politica/2018/10/05/murio-el-padre-de-amado-boudou/&sa=U&ved=0ahUKEwjSkezHwJveAhVDvZAKHQjeC9cQFggTMAA&usg=AOvVaw1tRaG6axx-YvLgJBHpvTpM,0.045050535,0.12323508400000001
24719,False,2 sem,10,17,"“Nunca olviden que todo lo que Hitler hizo en Alemania fue legal”.
Martin Luther King Jr.",Eduardo Antonio Garcia,sociedad,"""Entraron al hospital disfrazados de médicos"": la estrategia “de guerra” para frenar los abortos legales",https://www.infobae.com/sociedad/2018/10/09/entraron-al-hospital-disfrazados-de-medicos-la-estrategia-de-guerra-para-frenar-los-abortos-legales/&sa=U&ved=0ahUKEwiDr87i9JzeAhXFfpAKHfg8CGkQFggrMAQ&usg=AOvVaw0UcZmqLGDhvW6p5MBkwaII,0.11916236,0.11748291
44744,False,1 d,1,0,"UHH,,OTRA TORMENTA...OTRA EXCUSA MAS PARA QUE MACRI NOS FELICITE POR PONER EL HOMBRO--Y SIN PARAGUAS...",Oscar Martinez,economia,Cayeron las acciones argentinas por arrastre negativo de los mercados globales,https://www.infobae.com/economia/2018/10/23/caen-las-acciones-argentinas-y-sube-el-riesgo-pais-por-arrastre-negativo-de-los-mercados-globales/,0.04266465,0.110581696
