,es_respuesta,fecha,likes,respuestas,texto,usuario,seccion,titulo,url,severe_toxicity,toxicity
42749,False,3 d,4,0,"La inversion en bienes inmuebles en argentina se esta transformando en una inversion de riesgo, cosa que no era hasta hace un tiempo. Debido a la intromisión del estado y del zurdaje bananero que implican controles, regulaciones e impuestos y mas Impuestos. Habrá que ver como se comporta el mercado frente a todas estas nuevas trabas. Quien tiene hoy un depto a lo mejor le conviene venderlo e invertir en países mas previsibles.",Mariano Seijo,economia,"Se desacelera el aumento de precio de las propiedades: cuánto cuesta el metro cuadrado, barrio por barrio",https://www.infobae.com/economia/2018/10/21/se-desacelera-el-aumento-de-precio-de-las-propiedades-cuanto-cuesta-el-metro-cuadrado-barrio-por-barrio/&sa=U&ved=0ahUKEwjjhJO8-ZzeAhXEFpAKHepeBRMQFggfMAI&usg=AOvVaw1M243f12CKxtG4S_r1gB2v,0.24959221,0.23971404
16668,False,3 sem,1,0,"y dolra historicamente caro,por eso decis que la nafta esta barata ,estas dando vuelta la tortilla y no somos boludos.",Hernan Piqueras,economia,"Para el Gobierno, los precios de los combustibles en la Argentina están bajos",https://www.infobae.com/economia/2018/10/03/para-el-gobierno-los-precios-de-los-combustibles-en-la-argentina-estan-bajos/&sa=U&ved=0ahUKEwjBirGQwJveAhVDOZAKHd-vApgQFggfMAI&usg=AOvVaw0H4wS06Azw8G4sgDg4UO0L,0.16010734,0.23680201
29723,False,1 sem,2,0,"El inquilino alquila por que no tiene su casa, y desearia tener su proipia vivienda.y eso tendria que ocuparse el gobierno, no poner trabas o quizas agregar requisitos que no estan claros a favor del propietario, el inquilino tiene que ser propietario, y tener su casa digna para que no este ambulando cada dos años de un lado a otro.dos años a tres años es lo mismo,ese inquilino se le pasa los años y llega a viejo y no compra su casa.y sigue siendo pobre .",Tavara Teo,economia,Más críticas y dudas desde el sector inmobiliario por la nueva ley de alquileres,https://www.infobae.com/economia/2018/10/13/mas-criticas-y-dudas-desde-el-sector-inmobiliario-por-la-nueva-ley-de-alquileres/&sa=U&ved=0ahUKEwiyvbXI9ZzeAhUNmJAKHe3EDNUQFggZMAE&usg=AOvVaw3sme2GbPV34RRK0IHRNnLa,0.18814026,0.22477104
7507,False,3 sem,·,0,Para que miente si las trabas las ponen ellos mismos cobrando cada dia ams impuestos y trabando todo en aduana?,Nicolas Varela,economia,"También facilitarán las compras en el exterior por el sistema ""puerta a puerta""",https://www.infobae.com/economia/2018/09/28/la-afip-trabaja-para-flexibilizar-el-sistema-de-compra-puerta-a-puerta/&sa=U&ved=0ahUKEwiU_rerv5veAhXDvZAKHa7pCg4QFggTMAA&usg=AOvVaw3FbYuYvtE9fyxg2b7HVege,0.16560493,0.19372788
27802,False,1 sem,9,2,"COMO SE NOTA QUE AL SECRETARIO DE GOBIERNO DE GUAYMALLEN, NICOLAS GONZALEZ Y DEMÁS FUNCIONARIOS LES ENCANTAN LOS TRAVAS !!!! RESALTEN LA BELLEZA DE LA MUJER QUE ES LO MÁS LINDO QUE HAY !!!!",Roberto Sola,sociedad,Dos mujeres trans buscarán coronarse por primera vez en la Fiesta de la Vendimia,https://www.infobae.com/sociedad/2018/10/11/dos-mujeres-trans-buscaran-coronarse-por-primera-vez-en-la-fiesta-de-la-vendimia/&sa=U&ved=0ahUKEwjZmZyb9ZzeAhXFWpAKHaQLDjAQFggrMAQ&usg=AOvVaw0W2_nlUW5oDJ7gneMIEann,0.19495071,0.18654434
37656,False,1 sem,·,0,me hace reir esta piba delirante vice firulete y jefe de gabinete cañito jajjajjaja y la casa de gobierno va a estar en flambo jajaj la casa de las tortas jajajaj,Gabriel Gracia Enriquez,politica,Victoria Donda lanza un nuevo partido y sueña con una candidatura presidencial,https://www.infobae.com/politica/2018/10/17/victoria-donda-lanza-un-nuevo-partido-y-suena-con-una-candidatura-presidencial/&sa=U&ved=0ahUKEwi82--a-JzeAhVCgJAKHZ7VC7oQFgglMAM&usg=AOvVaw0r5bLdR2FCQhkcjaSXjqdE,0.14992288,0.18432613
7500,True,3 sem,·,0,"mercadolibre no le saco la exclusividad a OCA ""porque quiso"". El gremio de camioneros le puso 1000 trabas a ML cuando ML le dio trabajo de verdad a OCA, y despues la terminaron de fundir cuando no pagaron los impuestos.",Hernan Freschi,economia,"También facilitarán las compras en el exterior por el sistema ""puerta a puerta""",https://www.infobae.com/economia/2018/09/28/la-afip-trabaja-para-flexibilizar-el-sistema-de-compra-puerta-a-puerta/&sa=U&ved=0ahUKEwiU_rerv5veAhXDvZAKHa7pCg4QFggTMAA&usg=AOvVaw3FbYuYvtE9fyxg2b7HVege,0.14612819,0.17167112
15108,False,3 sem,3,3,"Esto demuestra que los trolos son muy promiscuos, tal vez más que muchas parejas de heterosexuales que también lo son pero con cierto recato.",Juan Harillo,teleshow/infoshow,"Flavio Mendoza se separó de su novio: ""Le mandaba mensajes explícitos a un amigo mío""",https://www.infobae.com/teleshow/infoshow/2018/10/01/flavio-mendoza-se-separo-de-su-novio-le-mandaba-mensajes-explicitos-a-un-amigo-mio/&sa=U&ved=0ahUKEwimrpP2v5veAhUGgpAKHVJTB_wQFgglMAM&usg=AOvVaw29AiIs74QAiqFGUZbu7MMN,0.10087291,0.14710625
28461,False,1 sem,5,3,"Esperemos a ver que resultados tiene. Con las low cost decían lo mismo, que desaparecería aerolíneas, etc y hoy el tráfico aéreo está en marcado ascenso. Estuvimos tan aturdidos con que el estado debe solucionar todo que llegamos a la ridiculéz de pensar que un puñado de burócratas detrás de un escritorio pueden tener mas sapienza que miles de emprendedores individuales. Todo lo que sea eliminar trabas y trámites absurdos libera muchas energías en el sector privado y permite que los pequeños se animen y puedan. Esperemos y veremos los resultados.",Guillermo Zino,economia,El plan Argentina Exporta parece puro voluntarismo,https://www.infobae.com/economia/2018/10/12/el-plan-argentinaexporta-parece-puro-voluntarismo/&sa=U&ved=0ahUKEwiCn-et9ZzeAhXEjpAKHcazCYAQFggTMAA&usg=AOvVaw2JsaHOj04yGGV1tOtz7r4t,0.12455285,0.14228724
30917,False,1 sem,7,0,Incogibles todas! Era hacerse tortas o morir virgenes,Jos Rugg,sociedad,Éxodo al sur: detalles del primer día del 33° Encuentro Nacional de Mujeres,https://www.infobae.com/sociedad/2018/10/13/exodo-al-sur-detalles-del-primer-dia-del-33-encuentro-nacional-de-mujeres/&sa=U&ved=0ahUKEwj88JnO9ZzeAhWFH5AKHaBoBZ0QFggrMAQ&usg=AOvVaw17iI4KqH1DsIeURG2sSF3x,0.07259566,0.107636705
10667,True,3 sem,·,0,"Barcos de Gas Natural Licuado (GNL) a cambio de carretas con tortas fritas…

+ BERP?",José Osvaldo Mansilla,economia,"Nicolás Dujovne: ""Si no hay pesos, no hay con qué comprar los dólares""",https://www.infobae.com/economia/2018/09/29/nicolas-dujovne-si-no-hay-pesos-no-hay-con-que-comprar-los-dolares/&sa=U&ved=0ahUKEwir-qHAv5veAhVEHpAKHTy8CRIQFggfMAI&usg=AOvVaw1m_O9g6d4uZEb7L5tMoxRN,0.03166236,0.06606358
31934,False,1 sem,4,0,"LA TIJERETA , ES UNA POSICION POLITICA O SEXUAL???",Bel Arturo Francisco,sociedad,¿Por qué venir al Encuentro Nacional de Mujeres?,https://www.infobae.com/sociedad/2018/10/14/por-que-venir-al-encuentro-nacional-de-mujeres/&sa=U&ved=0ahUKEwiSlr2n95zeAhVMEpAKHfiQBjUQFggTMAA&usg=AOvVaw1JssxJe1rfVkyxF80c1b7v,0.012496925,0.055939723
28890,False,1 sem,5,3,"Mas regulación = menos oferta y precios mas caros. Si quieren que bajen los alquileres, se debe desregular aún mas el mercado, el dueño de una propiedad cuantas mas trabas mas sube el alquiler.",Enrique Quique Ibarz,sociedad,"Nueva ley de alquileres: garantía, comisión y duración del contrato",https://www.infobae.com/sociedad/2018/10/12/nueva-ley-de-alquileres-garantia-comision-y-duracion-del-contrato/&sa=U&ved=0ahUKEwjyrtO29ZzeAhVDDpAKHTZxDhQQFggTMAA&usg=AOvVaw297E83tH7PurSx45S3idpR,0.005367091,0.025998496
30966,True,1 sem,·,0,Maria Infante preguntale a tus tortas amigas lo que les paso en Resistencia el año pasado. Eso es el comienzo...,Jos Rugg,sociedad,Éxodo al sur: detalles del primer día del 33° Encuentro Nacional de Mujeres,https://www.infobae.com/sociedad/2018/10/13/exodo-al-sur-detalles-del-primer-dia-del-33-encuentro-nacional-de-mujeres/&sa=U&ved=0ahUKEwj88JnO9ZzeAhWFH5AKHaBoBZ0QFggrMAQ&usg=AOvVaw17iI4KqH1DsIeURG2sSF3x,0.002529627,0.015303128999999999
36266,False,1 sem,4,0,vendían mucha tortilla,Juancho Taso,sociedad,"Encuentro Nacional de Mujeres, una buena oportunidad para las emprendedoras gastronómicas",https://www.infobae.com/sociedad/2018/10/16/encuentro-nacional-de-mujeres-una-buena-oportunidad-para-las-emprendedoras-gastronomicas/&sa=U&ved=0ahUKEwja_ODy95zeAhUGf5AKHbiVCGwQFggfMAI&usg=AOvVaw1LWDWZf_9aCGbCcOUV412E,0.0018329832000000001,0.009455104
9456,True,3 sem,·,0,Entre degenerados se defienden,Andrea Perti,sociedad,"""No la acosé, la apoyé"": hostigó a una kiosquera y recibió una golpiza de los vecinos",https://www.infobae.com/sociedad/2018/09/28/video-indignante-acoso-a-una-kiosquera-y-quisieron-licharlo/&sa=U&ved=0ahUKEwjzuNyxv5veAhWDkZAKHTxpAyAQFggTMAA&usg=AOvVaw2yOc3IqcAizQ5T86FNNPv9,,
9508,False,3 sem,13,6,"Los hombres de bien somos muchos más que los degenerados y estamos más que dispuestos a poner en su lugar a cualquier imbécil que avise de quien sea. No hace falta ser extremista (ni machista ni feminista) hace falta ser respetuoso con el ser humano y ser implacables con aquél o aquella que quiera pasarse de vivo.
Los abusadores no tienen cabida en la sociedad y espero lo entiendan con este ejemplo. La chica actuó perfecto porque ni bien ocurrió lo puso en evidencia.",Jack Jacquier,sociedad,"""No la acosé, la apoyé"": hostigó a una kiosquera y recibió una golpiza de los vecinos",https://www.infobae.com/sociedad/2018/09/28/video-indignante-acoso-a-una-kiosquera-y-quisieron-licharlo/&sa=U&ved=0ahUKEwjzuNyxv5veAhWDkZAKHTxpAyAQFggTMAA&usg=AOvVaw2yOc3IqcAizQ5T86FNNPv9,,
13698,True,3 sem,·,0,"Sacó un arma y le disparó a quemaropa a un tipo desarmado. Si eso no es a ""sangre fría"" entonces tengo los conceptos invertidos.",Mariano Redruello,sociedad,"Relatos salvajes: discutió con otro automovilista por una mala maniobra, sacó un arma y lo mató",https://www.infobae.com/sociedad/2018/09/30/discutio-con-otro-automovilista-por-una-mala-maniobra-saco-un-arma-y-lo-mato/&sa=U&ved=0ahUKEwiN_pbav5veAhWDg5AKHYlHBhsQFggrMAQ&usg=AOvVaw3rIJ2j0zRXH59oT-Qi2owg,,
15107,True,3 sem,·,0,"Gambeta no va a correr a Palermo, va a buscar travas jajaja",Hernan Tkacz,teleshow/infoshow,"Flavio Mendoza se separó de su novio: ""Le mandaba mensajes explícitos a un amigo mío""",https://www.infobae.com/teleshow/infoshow/2018/10/01/flavio-mendoza-se-separo-de-su-novio-le-mandaba-mensajes-explicitos-a-un-amigo-mio/&sa=U&ved=0ahUKEwimrpP2v5veAhUGgpAKHVJTB_wQFgglMAM&usg=AOvVaw29AiIs74QAiqFGUZbu7MMN,,
15959,False,3 sem,2,0,Marica !!!,Carlos Alberto Ramirez,sociedad,"Ivan Jablonka: ""Los femicidios son terrorismo patriarcal""",https://www.infobae.com/sociedad/2018/10/02/ivan-jablonka-los-femicidios-son-terrorismo-patriarcal/&sa=U&ved=0ahUKEwihg6SCwJveAhVDf5AKHQNPAhsQFggZMAE&usg=AOvVaw2OZJBLIJOHaaU4IaObzkxN,,
26898,False,1 sem,1,0,Ahí está el papa a las machonas de plaza de mayo les permite todos los caprichos que ellas tienen con razón que están viajan con muñequitos de ochos elementos viejo degenerado pedofilo ANDA MARICA CON RAZÓN ENTRABA EN EL TÚNEL DE SAN LORENZO,Mario Prieto,politica,Papa Francisco: “A una madre de Plaza de Mayo yo le permito todo”,https://www.infobae.com/politica/2018/10/11/papa-francisco-a-una-madre-de-plaza-de-mayo-yo-le-permito-todo/&sa=U&ved=0ahUKEwiQi7ef9ZzeAhVFiJAKHcrlCnYQFgglMAM&usg=AOvVaw0FicCPnYjw9UFwv6OHSdU5,,
27685,False,1 sem,3,0,"Nos fuimos al pasto. Desbarrancamos. Si esto es para MUJERES, que sean mujeres, y no trabas. No tengo nada en contra de ""elles"", pero no mezclemos los sexos, si estos chicos tienen pito, ya los descalifica como niñas.

A ver si de una vez empezamos a terminar con el zurdismo infantil y demente.
Si esto sigue en aumento vamos a terminar con que el homosexualismo será OBLIGATORIO.",Calpo Magnus,sociedad,Dos mujeres trans buscarán coronarse por primera vez en la Fiesta de la Vendimia,https://www.infobae.com/sociedad/2018/10/11/dos-mujeres-trans-buscaran-coronarse-por-primera-vez-en-la-fiesta-de-la-vendimia/&sa=U&ved=0ahUKEwjZmZyb9ZzeAhXFWpAKHaQLDjAQFggrMAQ&usg=AOvVaw0W2_nlUW5oDJ7gneMIEann,,
27751,False,·,·,1,"como? en monte hermoso se suspendió este año x primera vez desde q se realiza hace mucho tiempo la eleccion de la reina de la primavera y ahi la siguen??pero es peor todavia,no?? digo si son trans,van a fomentar a los desviados sexuales .",Osvaldo Napoleone,sociedad,Dos mujeres trans buscarán coronarse por primera vez en la Fiesta de la Vendimia,https://www.infobae.com/sociedad/2018/10/11/dos-mujeres-trans-buscaran-coronarse-por-primera-vez-en-la-fiesta-de-la-vendimia/&sa=U&ved=0ahUKEwjZmZyb9ZzeAhXFWpAKHaQLDjAQFggrMAQ&usg=AOvVaw0W2_nlUW5oDJ7gneMIEann,,
27775,False,1 sem,3,0,"mas de un comedor de travas ahora va a venir a decir que estan buenísimos, vas a ver",Walter Ferrari,sociedad,Dos mujeres trans buscarán coronarse por primera vez en la Fiesta de la Vendimia,https://www.infobae.com/sociedad/2018/10/11/dos-mujeres-trans-buscaran-coronarse-por-primera-vez-en-la-fiesta-de-la-vendimia/&sa=U&ved=0ahUKEwjZmZyb9ZzeAhXFWpAKHaQLDjAQFggrMAQ&usg=AOvVaw0W2_nlUW5oDJ7gneMIEann,,
29844,True,1 sem,·,0,Gustavo Franceschini chupapija del Globierno,Luis Vanhaz,economia,Luego de la marcha atrás del aumento extra: cómo leer la factura de gas y cuánto gasta cada artefacto,https://www.infobae.com/economia/2018/10/13/luego-de-la-marcha-atras-del-aumento-extra-como-leer-la-factura-de-gas-y-cuanto-gasta-cada-artefacto/&sa=U&ved=0ahUKEwiyvbXI9ZzeAhUNmJAKHe3EDNUQFggfMAI&usg=AOvVaw1ggrzsLexlmtvlX33163Fg,,
33211,False,1 sem,4,0,"Como verán, todos los que tenemos los ojitos abiertos, a los ""revolucionarios y peronistas"", NADIE LOS AMENAZA y se dedican hacer apología del delito como la Hebe, o defender trolos como el Gordo. Que raro, no está Nahuel, el hermano de Maldonado no habla más, Baradel se hace el sota. O sea los ÚNICOS que se dedican a estas actividades son PERONISTAS Y ZURDOS que están en todos lados y nadie sabe de que viven. Ahora se agregaron las bravuconadas del Hugo, como si la ley la ""imponen"" ellos.",Norberto Vivas,politica,La diputada radical Roxana Reyes denunció que fue amenazada de muerte,https://www.infobae.com/politica/2018/10/15/la-diputada-radical-roxana-reyes-denuncio-que-fue-amenazada-de-muerte/&sa=U&ved=0ahUKEwiO0r3V95zeAhWKIZAKHSSPBvgQFggZMAE&usg=AOvVaw1wfrB2B4Y-6i40L27nP0YX,,
42407,False,3 d,6,1,"Les conviene ir a la marcha de Moyano, ahí los degenerados y los mafiosos se protegen entre todos",Andrés Romero,sociedad,Los casos de abuso sexual ponen en jaque a la Iglesia Católica de Salta,https://www.infobae.com/sociedad/2018/10/20/los-casos-de-abuso-sexual-ponen-en-jaque-a-la-iglesia-catolica-de-salta/&sa=U&ved=0ahUKEwiJm7-m-ZzeAhWCI5AKHdpdCSkQFgglMAM&usg=AOvVaw2QhiFcPOJ7FioLSR4swceL,,
44888,False,1 d,4,2,Por favor que venga un Trump y cierre la frontera para que no entren mas put0s inmigrantes ilegales a vivir de nosotros.,Omar Cusce,politica,La mafia de los inmigrantes chinos: visas falsas y controles frágiles,https://www.infobae.com/politica/2018/10/23/la-mafia-de-los-inmigrantes-chinos-visas-falsas-y-controles-fragiles/,,
